Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 28, 2021 12:00 AM to Sat, Apr 3, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,33,52,52,42,42,0,221
7:00AM - 7:59AM,0,101,89,118,66,74,0,448
8:00AM - 8:59AM,0,85,83,97,81,84,0,430
9:00AM - 9:59AM,0,107,141,124,143,87,6,608
10:00AM - 10:59AM,0,105,121,120,118,55,128,647
11:00AM - 11:59AM,0,69,65,73,75,93,94,469
12:00PM - 12:59PM,0,160,142,160,136,116,59,773
1:00PM - 1:59PM,0,103,83,112,102,108,74,582
2:00PM - 2:59PM,0,87,78,54,85,78,81,463
3:00PM - 3:59PM,0,83,95,65,77,77,43,440
4:00PM - 4:59PM,0,118,153,88,138,88,56,641
5:00PM - 5:59PM,0,122,143,135,129,85,4,618
6:00PM - 6:59PM,0,107,139,117,108,48,0,519
7:00PM - 7:59PM,1,5,13,19,11,7,0,56
8:00PM - 8:59PM,0,0,0,0,0,7,0,7
Totals:,1,1285,1397,1334,1311,1049,545,6922
"Wed, Feb 26 2025 3:55P",,,,,,,,Page: 1/1
