Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 7, 2021 12:00 AM to Sat, Feb 13, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
7:00AM - 7:59AM,0,35,29,27,26,18,0,135
8:00AM - 8:59AM,0,20,21,27,16,25,0,109
9:00AM - 9:59AM,18,41,49,48,52,32,14,254
10:00AM - 10:59AM,24,24,55,42,53,22,28,248
11:00AM - 11:59AM,24,47,44,30,34,32,29,240
12:00PM - 12:59PM,17,25,44,26,61,29,31,233
1:00PM - 1:59PM,33,33,21,44,34,35,48,248
2:00PM - 2:59PM,18,39,48,35,33,34,33,240
3:00PM - 3:59PM,18,55,53,60,58,38,37,319
4:00PM - 4:59PM,21,44,49,31,51,35,15,246
5:00PM - 5:59PM,2,8,12,9,12,19,12,74
6:00PM - 6:59PM,0,0,2,0,1,0,0,3
Totals:,175,371,427,379,431,319,247,2349
"Wed, Feb 26 2025 3:51P",,,,,,,,Page: 1/1
