Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 28, 2021 12:00 AM to Sat, Dec 4, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,3,2,4,0,9
6:00AM - 6:59AM,0,65,88,71,50,44,0,318
7:00AM - 7:59AM,0,84,66,92,44,46,0,332
8:00AM - 8:59AM,0,139,127,158,103,57,0,584
9:00AM - 9:59AM,0,172,169,191,152,81,77,842
10:00AM - 10:59AM,0,196,210,194,169,155,79,1003
11:00AM - 11:59AM,0,219,233,248,198,155,112,1165
12:00PM - 12:59PM,0,175,174,165,167,149,134,964
1:00PM - 1:59PM,0,202,180,196,170,167,140,1055
2:00PM - 2:59PM,0,228,187,220,182,201,130,1148
3:00PM - 3:59PM,0,240,204,194,212,185,187,1222
4:00PM - 4:59PM,0,253,327,277,233,190,170,1450
5:00PM - 5:59PM,0,358,347,294,254,134,162,1549
6:00PM - 6:59PM,0,274,297,302,318,101,105,1397
7:00PM - 7:59PM,0,204,250,233,243,95,86,1111
8:00PM - 8:59PM,0,198,195,174,150,44,40,801
9:00PM - 9:59PM,0,129,100,112,99,0,0,440
10:00PM - 10:59PM,0,31,24,10,25,0,0,90
Totals:,0,3167,3178,3134,2771,1808,1422,15480
"Wed, Feb 26 2025 4:08P",,,,,,,,Page: 1/1
