Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 17, 2021 12:00 AM to Sat, Oct 23, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,3,6,0,9
6:00AM - 6:59AM,0,80,141,83,58,54,0,416
7:00AM - 7:59AM,0,110,109,78,63,60,0,420
8:00AM - 8:59AM,0,182,129,157,105,76,2,651
9:00AM - 9:59AM,75,184,193,182,189,98,94,1015
10:00AM - 10:59AM,67,223,169,217,185,160,101,1122
11:00AM - 11:59AM,74,265,224,241,226,146,71,1247
12:00PM - 12:59PM,81,173,214,175,181,164,71,1059
1:00PM - 1:59PM,95,195,170,207,137,186,102,1092
2:00PM - 2:59PM,112,227,153,183,180,184,109,1148
3:00PM - 3:59PM,119,230,224,182,219,229,133,1336
4:00PM - 4:59PM,107,290,292,275,220,232,185,1601
5:00PM - 5:59PM,113,334,368,309,247,195,160,1726
6:00PM - 6:59PM,106,364,381,382,356,153,146,1888
7:00PM - 7:59PM,142,309,270,288,236,102,92,1439
8:00PM - 8:59PM,38,232,190,204,136,27,20,847
9:00PM - 9:59PM,0,127,120,116,83,0,0,446
10:00PM - 10:59PM,0,22,24,15,12,0,0,73
Totals:,1129,3547,3371,3294,2836,2072,1286,17535
"Wed, Feb 26 2025 4:05P",,,,,,,,Page: 1/1
