Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 14, 2021 12:00 AM to Sat, Feb 20, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
7:00AM - 7:59AM,0,27,26,24,23,19,0,119
8:00AM - 8:59AM,0,23,25,40,25,26,0,139
9:00AM - 9:59AM,11,32,50,61,52,46,21,273
10:00AM - 10:59AM,16,34,51,34,59,24,31,249
11:00AM - 11:59AM,22,39,44,36,37,31,32,241
12:00PM - 12:59PM,23,33,38,25,55,27,40,241
1:00PM - 1:59PM,16,32,35,37,24,35,30,209
2:00PM - 2:59PM,26,38,45,45,36,45,29,264
3:00PM - 3:59PM,22,52,54,46,47,31,16,268
4:00PM - 4:59PM,25,50,38,45,46,44,23,271
5:00PM - 5:59PM,4,8,17,9,16,17,7,78
6:00PM - 6:59PM,0,0,0,0,1,1,0,2
Totals:,165,368,423,402,421,346,229,2354
"Wed, Feb 26 2025 3:52P",,,,,,,,Page: 1/1
