Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 11, 2021 12:00 AM to Sat, Jul 17, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,13,21,15,12,7,0,68
7:00AM - 7:59AM,0,13,9,11,12,7,0,52
8:00AM - 8:59AM,0,12,23,21,21,16,0,93
9:00AM - 9:59AM,0,15,16,20,18,24,0,93
10:00AM - 10:59AM,0,19,25,31,28,27,0,130
11:00AM - 11:59AM,0,32,27,34,19,24,0,136
12:00PM - 12:59PM,44,50,28,29,27,37,64,279
1:00PM - 1:59PM,24,19,27,18,26,24,35,173
2:00PM - 2:59PM,18,25,12,18,16,25,32,146
3:00PM - 3:59PM,33,28,37,27,25,28,24,202
4:00PM - 4:59PM,14,58,42,62,33,29,23,261
5:00PM - 5:59PM,0,84,80,60,47,46,0,317
6:00PM - 6:59PM,0,35,45,34,46,42,0,202
7:00PM - 7:59PM,0,9,9,9,13,10,0,50
Totals:,133,412,401,389,343,346,178,2202
"Wed, Feb 26 2025 3:52P",,,,,,,,Page: 1/1
