Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 1, 2021 12:00 AM to Sat, Aug 7, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,18,23,11,15,18,0,85
7:00AM - 7:59AM,0,11,10,7,17,4,0,49
8:00AM - 8:59AM,0,14,15,9,10,10,0,58
9:00AM - 9:59AM,0,17,14,23,11,23,0,88
10:00AM - 10:59AM,0,25,29,23,31,23,0,131
11:00AM - 11:59AM,0,33,24,40,20,41,0,158
12:00PM - 12:59PM,36,24,24,27,24,25,52,212
1:00PM - 1:59PM,31,30,22,14,11,20,21,149
2:00PM - 2:59PM,26,24,13,27,18,15,30,153
3:00PM - 3:59PM,39,41,30,26,23,26,32,217
4:00PM - 4:59PM,13,39,57,57,41,41,12,260
5:00PM - 5:59PM,0,55,60,52,69,39,0,275
6:00PM - 6:59PM,0,55,51,59,45,26,0,236
7:00PM - 7:59PM,0,13,13,13,6,8,0,53
Totals:,145,399,385,388,341,319,147,2124
"Wed, Feb 26 2025 3:53P",,,,,,,,Page: 1/1
