Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 25, 2021 12:00 AM to Sat, Jul 31, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,11,15,17,24,15,0,82
7:00AM - 7:59AM,0,19,18,10,11,10,0,68
8:00AM - 8:59AM,0,19,18,16,12,9,0,74
9:00AM - 9:59AM,0,25,18,26,17,15,0,101
10:00AM - 10:59AM,0,27,21,25,38,34,0,145
11:00AM - 11:59AM,0,39,32,37,34,30,2,174
12:00PM - 12:59PM,37,31,36,32,22,17,52,227
1:00PM - 1:59PM,32,25,17,27,17,18,23,159
2:00PM - 2:59PM,37,26,32,32,22,24,26,199
3:00PM - 3:59PM,42,40,31,45,31,26,43,258
4:00PM - 4:59PM,4,38,44,32,35,30,16,199
5:00PM - 5:59PM,0,60,64,56,53,37,0,270
6:00PM - 6:59PM,0,58,64,55,50,25,0,252
7:00PM - 7:59PM,0,15,4,7,18,10,0,54
Totals:,152,433,414,417,384,300,162,2262
"Wed, Feb 26 2025 3:52P",,,,,,,,Page: 1/1
