Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 18, 2021 12:00 AM to Sat, Jul 24, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,0,0,1
6:00AM - 6:59AM,0,18,15,12,23,11,0,79
7:00AM - 7:59AM,0,15,31,17,12,8,0,83
8:00AM - 8:59AM,0,14,19,25,15,18,0,91
9:00AM - 9:59AM,0,20,23,20,17,20,0,100
10:00AM - 10:59AM,0,24,26,22,30,18,0,120
11:00AM - 11:59AM,0,33,28,34,19,30,0,144
12:00PM - 12:59PM,35,40,39,45,28,37,56,280
1:00PM - 1:59PM,42,26,15,16,12,26,25,162
2:00PM - 2:59PM,31,25,25,27,23,17,23,171
3:00PM - 3:59PM,38,41,38,41,10,22,38,228
4:00PM - 4:59PM,14,51,45,48,55,36,16,265
5:00PM - 5:59PM,0,63,68,61,43,40,0,275
6:00PM - 6:59PM,0,58,46,46,58,37,0,245
7:00PM - 7:59PM,0,11,6,14,17,8,0,56
Totals:,160,440,424,428,362,328,158,2300
"Wed, Feb 26 2025 3:52P",,,,,,,,Page: 1/1
