Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 22, 2021 12:00 AM to Sat, Aug 28, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,11,21,11,24,11,0,78
7:00AM - 7:59AM,0,9,11,7,7,12,0,46
8:00AM - 8:59AM,0,17,15,14,9,8,0,63
9:00AM - 9:59AM,0,22,19,29,13,18,0,101
10:00AM - 10:59AM,0,28,27,25,39,24,0,143
11:00AM - 11:59AM,0,33,41,29,36,45,0,184
12:00PM - 12:59PM,37,32,23,29,12,28,0,161
1:00PM - 1:59PM,40,25,24,19,19,23,0,150
2:00PM - 2:59PM,30,39,20,22,31,26,0,168
3:00PM - 3:59PM,29,28,36,35,31,28,0,187
4:00PM - 4:59PM,12,52,45,51,41,33,0,234
5:00PM - 5:59PM,0,65,57,68,53,44,0,287
6:00PM - 6:59PM,0,43,48,36,38,28,0,193
7:00PM - 7:59PM,0,12,8,10,11,8,0,49
Totals:,148,416,395,385,364,336,0,2044
"Wed, Feb 26 2025 3:54P",,,,,,,,Page: 1/1
