Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 27, 2021 12:00 AM to Sat, Jul 3, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,13,23,18,18,4,0,76
7:00AM - 7:59AM,0,25,29,32,23,8,0,117
8:00AM - 8:59AM,0,3,10,6,4,13,0,36
9:00AM - 9:59AM,0,18,22,19,14,14,0,87
10:00AM - 10:59AM,0,34,30,29,22,25,0,140
11:00AM - 11:59AM,13,17,13,14,18,29,3,107
12:00PM - 12:59PM,24,31,21,42,24,24,49,215
1:00PM - 1:59PM,11,17,15,14,14,26,15,112
2:00PM - 2:59PM,12,7,8,6,8,12,34,87
3:00PM - 3:59PM,18,29,47,30,28,21,20,193
4:00PM - 4:59PM,3,48,49,43,30,20,8,201
5:00PM - 5:59PM,0,31,31,40,39,26,0,167
6:00PM - 6:59PM,0,53,44,24,33,21,0,175
7:00PM - 7:59PM,0,1,0,1,1,6,0,9
Totals:,81,327,342,318,276,249,129,1722
"Wed, Feb 26 2025 3:50P",,,,,,,,Page: 1/1
