Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 11, 2021 12:00 AM to Sat, Apr 17, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,9,0,9
6:00AM - 6:59AM,0,71,73,73,63,45,0,325
7:00AM - 7:59AM,0,124,108,128,81,80,0,521
8:00AM - 8:59AM,0,118,130,110,103,106,0,567
9:00AM - 9:59AM,0,136,152,132,146,101,0,667
10:00AM - 10:59AM,122,121,141,122,120,73,130,829
11:00AM - 11:59AM,82,88,83,75,96,93,84,601
12:00PM - 12:59PM,51,174,153,166,133,123,75,875
1:00PM - 1:59PM,49,132,121,138,130,98,56,724
2:00PM - 2:59PM,84,98,111,92,105,81,60,631
3:00PM - 3:59PM,55,134,118,117,91,81,58,654
4:00PM - 4:59PM,91,162,140,131,127,87,48,786
5:00PM - 5:59PM,3,199,197,185,148,74,8,814
6:00PM - 6:59PM,0,159,188,194,140,59,0,740
7:00PM - 7:59PM,0,19,19,12,10,12,0,72
8:00PM - 8:59PM,0,0,0,0,0,16,0,16
Totals:,537,1735,1734,1675,1493,1138,519,8831
"Wed, Feb 26 2025 3:56P",,,,,,,,Page: 1/1
