Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 30, 2021 12:00 AM to Sat, Jun 5, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,10,0,0,10
6:00AM - 6:59AM,0,0,44,38,41,49,0,172
7:00AM - 7:59AM,0,15,52,92,60,39,0,258
8:00AM - 8:59AM,0,55,69,90,70,52,0,336
9:00AM - 9:59AM,10,57,103,101,97,55,0,423
10:00AM - 10:59AM,60,61,75,84,80,42,106,508
11:00AM - 11:59AM,44,54,75,64,86,76,64,463
12:00PM - 12:59PM,48,52,100,117,98,90,35,540
1:00PM - 1:59PM,45,71,83,81,75,95,69,519
2:00PM - 2:59PM,54,75,80,77,80,70,63,499
3:00PM - 3:59PM,40,65,85,75,75,47,47,434
4:00PM - 4:59PM,73,82,102,88,86,59,79,569
5:00PM - 5:59PM,2,34,125,139,124,63,12,499
6:00PM - 6:59PM,0,0,140,118,91,37,0,386
7:00PM - 7:59PM,0,0,16,14,15,13,0,58
8:00PM - 8:59PM,0,0,0,0,3,21,0,24
Totals:,376,621,1149,1178,1091,808,475,5698
"Wed, Feb 26 2025 4:04P",,,,,,,,Page: 1/1
