Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 14, 2021 12:00 AM to Sat, Mar 20, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,0,2,0,0,0,5
6:00AM - 6:59AM,0,32,32,22,0,0,0,86
7:00AM - 7:59AM,0,47,50,38,23,13,0,171
8:00AM - 8:59AM,0,96,73,61,45,19,0,294
9:00AM - 9:59AM,31,95,67,73,45,43,0,354
10:00AM - 10:59AM,45,61,49,45,33,28,0,261
11:00AM - 11:59AM,66,69,67,59,57,67,0,385
12:00PM - 12:59PM,52,101,94,83,66,57,0,453
1:00PM - 1:59PM,56,86,91,82,25,44,0,384
2:00PM - 2:59PM,99,85,78,70,69,31,0,432
3:00PM - 3:59PM,48,85,51,39,79,64,0,366
4:00PM - 4:59PM,96,61,56,34,48,25,0,320
5:00PM - 5:59PM,10,89,65,69,35,18,0,286
6:00PM - 6:59PM,0,74,62,48,0,0,0,184
7:00PM - 7:59PM,0,0,4,3,0,0,0,7
Totals:,503,984,839,728,525,409,0,3988
"Wed, Feb 26 2025 3:54P",,,,,,,,Page: 1/1
