Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 7, 2021 12:00 AM to Sat, Mar 13, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,14,13,0,0,7,0,34
6:00AM - 6:59AM,0,47,32,44,55,33,0,211
7:00AM - 7:59AM,0,88,85,89,72,70,0,404
8:00AM - 8:59AM,0,81,75,91,73,71,0,391
9:00AM - 9:59AM,21,93,114,117,105,75,34,559
10:00AM - 10:59AM,48,61,87,64,77,46,48,431
11:00AM - 11:59AM,65,81,76,68,67,70,60,487
12:00PM - 12:59PM,37,111,104,99,106,73,55,585
1:00PM - 1:59PM,62,86,91,90,83,88,67,567
2:00PM - 2:59PM,57,79,78,81,64,68,68,495
3:00PM - 3:59PM,42,83,81,87,85,42,64,484
4:00PM - 4:59PM,65,77,92,75,85,65,63,522
5:00PM - 5:59PM,4,96,101,86,95,71,6,459
6:00PM - 6:59PM,0,81,84,79,85,49,0,378
7:00PM - 7:59PM,0,3,2,0,1,0,0,6
Totals:,401,1081,1115,1070,1053,828,465,6013
"Wed, Feb 26 2025 3:53P",,,,,,,,Page: 1/1
