Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 23, 2021 12:00 AM to Sat, May 29, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,14,0,0,5,0,0,19
6:00AM - 6:59AM,0,32,48,48,42,42,0,212
7:00AM - 7:59AM,0,78,62,97,56,42,0,335
8:00AM - 8:59AM,0,86,81,80,72,67,0,386
9:00AM - 9:59AM,0,91,112,103,83,63,0,452
10:00AM - 10:59AM,86,90,101,95,97,45,113,627
11:00AM - 11:59AM,48,83,84,61,81,74,56,487
12:00PM - 12:59PM,49,125,120,137,106,114,49,700
1:00PM - 1:59PM,52,111,100,111,96,83,44,597
2:00PM - 2:59PM,67,96,99,72,66,81,54,535
3:00PM - 3:59PM,59,106,119,105,90,64,51,594
4:00PM - 4:59PM,81,104,121,120,112,77,54,669
5:00PM - 5:59PM,3,146,170,171,129,72,4,695
6:00PM - 6:59PM,0,108,148,136,116,52,0,560
7:00PM - 7:59PM,0,13,19,15,8,16,0,71
8:00PM - 8:59PM,0,0,0,0,0,19,0,19
Totals:,445,1283,1384,1351,1159,911,425,6958
"Wed, Feb 26 2025 4:00P",,,,,,,,Page: 1/1
