Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 12, 2021 12:00 AM to Sat, Sep 18, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
7:00AM - 7:59AM,0,1,0,1,0,0,0,2
8:00AM - 8:59AM,0,31,25,51,58,36,0,201
9:00AM - 9:59AM,0,26,37,66,47,52,0,228
10:00AM - 10:59AM,0,50,67,63,72,61,0,313
11:00AM - 11:59AM,0,45,87,59,104,53,0,348
12:00PM - 12:59PM,0,40,48,85,89,64,0,326
1:00PM - 1:59PM,0,23,36,69,58,63,0,249
2:00PM - 2:59PM,0,33,56,50,53,88,0,280
3:00PM - 3:59PM,0,34,63,63,73,90,0,323
4:00PM - 4:59PM,0,56,89,97,65,79,0,386
5:00PM - 5:59PM,0,39,45,32,31,47,0,194
Totals:,0,378,553,636,650,633,0,2850
"Wed, Feb 26 2025 3:56P",,,,,,,,Page: 1/1
