Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 10, 2021 12:00 AM to Sat, Oct 16, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,9,0,0,0,0,0,9
6:00AM - 6:59AM,0,109,93,85,73,55,0,415
7:00AM - 7:59AM,0,126,89,114,78,58,0,465
8:00AM - 8:59AM,0,177,124,153,99,93,8,654
9:00AM - 9:59AM,70,186,203,195,165,138,68,1025
10:00AM - 10:59AM,69,205,191,203,204,180,79,1131
11:00AM - 11:59AM,62,291,230,248,234,190,74,1329
12:00PM - 12:59PM,81,148,178,133,190,172,97,999
1:00PM - 1:59PM,90,221,191,189,139,149,131,1110
2:00PM - 2:59PM,134,231,187,188,171,142,141,1194
3:00PM - 3:59PM,146,237,209,154,200,129,192,1267
4:00PM - 4:59PM,117,274,285,198,200,116,161,1351
5:00PM - 5:59PM,142,336,302,302,291,81,125,1579
6:00PM - 6:59PM,143,357,364,370,351,64,84,1733
7:00PM - 7:59PM,137,255,283,234,215,50,81,1255
8:00PM - 8:59PM,38,154,188,152,154,26,22,734
9:00PM - 9:59PM,0,146,78,89,126,0,0,439
10:00PM - 10:59PM,0,14,20,16,31,0,0,81
Totals:,1229,3476,3215,3023,2921,1643,1263,16770
"Wed, Feb 26 2025 3:59P",,,,,,,,Page: 1/1
