Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 25, 2021 12:00 AM to Sat, May 1, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,59,66,60,55,0,0,240
7:00AM - 7:59AM,0,103,70,75,62,0,0,310
8:00AM - 8:59AM,0,77,75,79,64,0,0,295
9:00AM - 9:59AM,1,102,114,92,109,1,0,419
10:00AM - 10:59AM,89,98,119,69,110,2,37,524
11:00AM - 11:59AM,75,89,83,90,81,22,34,474
12:00PM - 12:59PM,44,128,138,108,108,32,22,580
1:00PM - 1:59PM,88,115,119,93,97,26,30,568
2:00PM - 2:59PM,66,89,103,83,92,45,31,509
3:00PM - 3:59PM,72,109,105,98,78,42,30,534
4:00PM - 4:59PM,93,141,117,119,110,34,30,644
5:00PM - 5:59PM,16,163,158,171,139,44,18,709
6:00PM - 6:59PM,0,128,148,148,127,27,0,578
7:00PM - 7:59PM,0,23,19,20,8,4,0,74
Totals:,544,1424,1434,1305,1240,279,232,6458
"Wed, Feb 26 2025 3:56P",,,,,,,,Page: 1/1
