Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 21, 2021 12:00 AM to Sat, Feb 27, 2021 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
7:00AM - 7:59AM,0,29,28,25,30,0,0,112
8:00AM - 8:59AM,0,39,25,34,28,0,0,126
9:00AM - 9:59AM,12,45,51,53,45,11,0,217
10:00AM - 10:59AM,20,37,64,35,65,0,0,221
11:00AM - 11:59AM,24,36,41,41,40,0,0,182
12:00PM - 12:59PM,17,29,51,27,57,0,0,181
1:00PM - 1:59PM,29,32,37,28,32,0,0,158
2:00PM - 2:59PM,20,49,38,53,43,0,0,203
3:00PM - 3:59PM,13,47,68,50,58,0,0,236
4:00PM - 4:59PM,25,55,36,46,43,0,0,205
5:00PM - 5:59PM,9,10,19,6,14,0,0,58
6:00PM - 6:59PM,0,0,1,0,2,0,0,3
Totals:,169,408,459,398,457,11,0,1902
"Wed, Feb 26 2025 3:52P",,,,,,,,Page: 1/1
