Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 15, 2015 12:00 AM to Sat, Mar 21, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,97,83,58,0,0,0,238
7:00AM - 7:59AM,0,58,50,61,0,0,0,169
8:00AM - 8:59AM,0,54,81,48,0,0,0,183
9:00AM - 9:59AM,0,98,131,68,0,2,0,299
10:00AM - 10:59AM,193,165,154,111,161,126,0,910
11:00AM - 11:59AM,191,228,182,216,148,131,0,1096
12:00PM - 12:59PM,179,176,214,175,115,135,0,994
1:00PM - 1:59PM,178,157,176,147,98,118,0,874
2:00PM - 2:59PM,218,180,173,165,121,94,0,951
3:00PM - 3:59PM,177,227,223,186,137,95,0,1045
4:00PM - 4:59PM,287,300,246,242,183,110,0,1368
5:00PM - 5:59PM,275,318,313,248,195,112,0,1461
6:00PM - 6:59PM,212,310,257,176,170,145,0,1270
7:00PM - 7:59PM,193,309,250,206,105,42,0,1105
8:00PM - 8:59PM,188,260,199,178,0,1,0,826
9:00PM - 9:59PM,175,209,175,100,0,0,0,659
10:00PM - 10:59PM,106,168,105,110,0,0,0,489
11:00PM - 11:59PM,15,34,15,12,0,0,0,76
Totals:,2587,3348,3027,2507,1433,1111,0,14013
"Mon, Feb 17 2025 10:14A",,,,,,,,Page: 1/1
