Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 9, 2015 12:00 AM to Sat, Aug 15, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,0,0,1
6:00AM - 6:59AM,0,47,29,39,21,24,0,160
7:00AM - 7:59AM,0,36,40,24,38,29,0,167
8:00AM - 8:59AM,0,48,48,51,29,30,0,206
9:00AM - 9:59AM,0,66,65,72,58,30,0,291
10:00AM - 10:59AM,0,68,51,65,51,64,0,299
11:00AM - 11:59AM,8,161,122,131,99,102,0,623
12:00PM - 12:59PM,101,111,105,115,104,76,83,695
1:00PM - 1:59PM,69,96,88,66,83,52,44,498
2:00PM - 2:59PM,76,90,83,75,81,63,63,531
3:00PM - 3:59PM,86,131,121,110,91,64,44,647
4:00PM - 4:59PM,84,199,179,179,152,89,47,929
5:00PM - 5:59PM,90,256,209,211,239,132,48,1185
6:00PM - 6:59PM,82,203,174,143,139,123,62,926
7:00PM - 7:59PM,24,30,39,45,24,26,23,211
Totals:,620,1543,1353,1326,1209,904,414,7369
"Mon, Feb 17 2025 10:10A",,,,,,,,Page: 1/1
