Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 26, 2015 12:00 AM to Sat, May 2, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,0,0,0,0,1
6:00AM - 6:59AM,0,125,128,122,109,58,0,542
7:00AM - 7:59AM,0,112,105,132,78,74,7,508
8:00AM - 8:59AM,0,233,229,241,214,102,3,1022
9:00AM - 9:59AM,0,381,329,370,313,162,1,1556
10:00AM - 10:59AM,144,290,262,292,257,223,114,1582
11:00AM - 11:59AM,144,385,394,409,387,302,111,2132
12:00PM - 12:59PM,143,351,399,356,321,256,99,1925
1:00PM - 1:59PM,138,380,447,383,456,252,115,2171
2:00PM - 2:59PM,137,269,357,277,312,245,149,1746
3:00PM - 3:59PM,237,384,420,360,369,268,159,2197
4:00PM - 4:59PM,202,427,399,405,423,276,169,2301
5:00PM - 5:59PM,253,441,475,433,401,215,132,2350
6:00PM - 6:59PM,267,466,436,413,367,238,147,2334
7:00PM - 7:59PM,281,414,383,407,377,178,118,2158
8:00PM - 8:59PM,211,391,372,405,302,154,65,1900
9:00PM - 9:59PM,139,309,277,323,277,130,77,1532
10:00PM - 10:59PM,84,211,174,154,134,112,82,951
11:00PM - 11:59PM,15,29,32,30,13,14,5,138
Totals:,2395,5598,5619,5512,5110,3259,1553,29046
"Mon, Feb 17 2025 10:22A",,,,,,,,Page: 1/1
