Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 3, 2015 12:00 AM to Sat, May 9, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,119,114,96,93,58,0,480
7:00AM - 7:59AM,0,96,115,109,80,69,0,469
8:00AM - 8:59AM,0,238,232,212,187,106,0,975
9:00AM - 9:59AM,0,357,332,345,283,165,11,1493
10:00AM - 10:59AM,148,261,276,294,291,208,206,1684
11:00AM - 11:59AM,127,367,402,303,389,261,158,2007
12:00PM - 12:59PM,138,338,362,287,335,260,108,1828
1:00PM - 1:59PM,163,392,471,363,425,194,164,2172
2:00PM - 2:59PM,162,241,352,245,319,251,144,1714
3:00PM - 3:59PM,238,386,385,342,373,261,124,2109
4:00PM - 4:59PM,174,462,439,387,380,299,190,2331
5:00PM - 5:59PM,226,410,561,439,513,306,147,2602
6:00PM - 6:59PM,272,392,403,475,449,236,170,2397
7:00PM - 7:59PM,228,444,331,407,357,157,141,2065
8:00PM - 8:59PM,193,410,276,374,278,136,176,1843
9:00PM - 9:59PM,166,315,185,266,204,102,121,1359
10:00PM - 10:59PM,111,181,159,165,119,109,54,898
11:00PM - 11:59PM,12,35,15,36,26,14,16,154
Totals:,2358,5444,5410,5145,5101,3192,1930,28580
"Mon, Feb 17 2025 10:23A",,,,,,,,Page: 1/1
