Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 22, 2015 12:00 AM to Sat, Nov 28, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,183,83,77,0,0,0,343
7:00AM - 7:59AM,0,102,71,62,0,0,0,235
8:00AM - 8:59AM,0,182,149,127,0,0,0,458
9:00AM - 9:59AM,1,282,282,166,0,1,0,732
10:00AM - 10:59AM,115,261,223,175,0,0,0,774
11:00AM - 11:59AM,117,277,258,175,0,0,0,827
12:00PM - 12:59PM,134,259,235,152,0,0,0,780
1:00PM - 1:59PM,115,336,327,178,0,0,0,956
2:00PM - 2:59PM,147,244,229,170,0,0,0,790
3:00PM - 3:59PM,152,323,233,184,0,0,0,892
4:00PM - 4:59PM,197,326,316,187,0,0,0,1026
5:00PM - 5:59PM,236,372,359,211,0,0,0,1178
6:00PM - 6:59PM,229,379,311,162,0,0,0,1081
7:00PM - 7:59PM,133,372,234,36,0,0,0,775
8:00PM - 8:59PM,175,279,224,0,0,0,0,678
9:00PM - 9:59PM,145,240,141,0,0,0,0,526
10:00PM - 10:59PM,77,123,78,0,0,0,0,278
11:00PM - 11:59PM,20,22,14,0,0,0,0,56
Totals:,1993,4562,3767,2062,0,1,0,12385
"Mon, Feb 17 2025 10:30A",,,,,,,,Page: 1/1
