Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 10, 2015 12:00 AM to Sat, May 16, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,137,94,109,82,76,0,498
7:00AM - 7:59AM,0,111,68,101,79,57,0,416
8:00AM - 8:59AM,0,193,191,201,189,88,0,862
9:00AM - 9:59AM,0,344,331,348,289,164,0,1476
10:00AM - 10:59AM,145,267,255,268,232,164,150,1481
11:00AM - 11:59AM,112,366,416,332,369,223,117,1935
12:00PM - 12:59PM,113,337,380,306,317,236,131,1820
1:00PM - 1:59PM,124,377,396,353,391,224,163,2028
2:00PM - 2:59PM,154,266,328,255,248,240,196,1687
3:00PM - 3:59PM,170,372,416,353,389,248,216,2164
4:00PM - 4:59PM,174,398,406,387,345,348,211,2269
5:00PM - 5:59PM,171,422,457,447,362,262,206,2327
6:00PM - 6:59PM,252,402,396,442,329,238,192,2251
7:00PM - 7:59PM,245,350,383,310,354,156,119,1917
8:00PM - 8:59PM,216,274,374,376,244,121,128,1733
9:00PM - 9:59PM,166,245,274,205,212,114,130,1346
10:00PM - 10:59PM,112,173,162,157,137,57,85,883
11:00PM - 11:59PM,23,23,22,25,30,24,11,158
Totals:,2177,5057,5349,4975,4598,3040,2055,27251
"Mon, Feb 17 2025 10:25A",,,,,,,,Page: 1/1
