Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 25, 2015 12:00 AM to Sat, Oct 31, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,9,0,9
6:00AM - 6:59AM,0,140,96,140,79,118,0,573
7:00AM - 7:59AM,0,95,69,103,48,68,0,383
8:00AM - 8:59AM,3,217,199,216,189,79,0,903
9:00AM - 9:59AM,1,322,339,325,307,165,0,1459
10:00AM - 10:59AM,146,308,278,255,247,138,134,1506
11:00AM - 11:59AM,137,337,335,328,379,263,115,1894
12:00PM - 12:59PM,112,309,282,281,252,221,163,1620
1:00PM - 1:59PM,137,365,358,363,330,221,181,1955
2:00PM - 2:59PM,141,296,266,255,264,202,196,1620
3:00PM - 3:59PM,151,367,334,302,319,343,259,2075
4:00PM - 4:59PM,212,336,383,316,373,318,241,2179
5:00PM - 5:59PM,199,469,466,376,432,250,160,2352
6:00PM - 6:59PM,248,469,412,384,406,223,107,2249
7:00PM - 7:59PM,200,420,359,385,247,146,67,1824
8:00PM - 8:59PM,136,405,251,329,243,59,37,1460
9:00PM - 9:59PM,127,261,225,213,146,82,23,1077
10:00PM - 10:59PM,108,132,146,119,92,60,28,685
11:00PM - 11:59PM,13,28,24,32,30,13,10,150
Totals:,2071,5276,4822,4722,4383,2978,1721,25973
"Mon, Feb 17 2025 10:24A",,,,,,,,Page: 1/1
