Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 8, 2015 12:00 AM to Sat, Feb 14, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,0,0,1
6:00AM - 6:59AM,0,226,157,224,211,93,0,911
7:00AM - 7:59AM,0,187,138,172,142,105,0,744
8:00AM - 8:59AM,0,229,190,231,177,121,0,948
9:00AM - 9:59AM,2,260,297,299,240,167,0,1265
10:00AM - 10:59AM,191,257,264,256,266,199,212,1645
11:00AM - 11:59AM,173,329,411,351,352,328,187,2131
12:00PM - 12:59PM,139,352,299,355,302,267,146,1860
1:00PM - 1:59PM,172,358,304,382,285,212,159,1872
2:00PM - 2:59PM,202,327,304,338,290,282,209,1952
3:00PM - 3:59PM,192,392,413,334,360,314,210,2215
4:00PM - 4:59PM,199,429,433,417,401,349,204,2432
5:00PM - 5:59PM,285,499,590,466,512,377,149,2878
6:00PM - 6:59PM,263,495,524,578,535,332,115,2842
7:00PM - 7:59PM,240,475,442,486,420,216,103,2382
8:00PM - 8:59PM,119,392,501,439,334,136,102,2023
9:00PM - 9:59PM,112,234,312,252,249,108,73,1340
10:00PM - 10:59PM,76,147,165,155,146,54,46,789
11:00PM - 11:59PM,20,13,27,38,19,12,9,138
Totals:,2385,5601,5771,5774,5241,3672,1924,30368
"Mon, Feb 17 2025 10:07A",,,,,,,,Page: 1/1
