Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 8, 2015 12:00 AM to Sat, Nov 14, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,2,0,3
6:00AM - 6:59AM,0,141,106,137,58,65,0,507
7:00AM - 7:59AM,0,113,80,85,58,57,0,393
8:00AM - 8:59AM,0,238,181,218,211,84,0,932
9:00AM - 9:59AM,7,331,352,328,293,117,0,1428
10:00AM - 10:59AM,87,306,268,267,278,161,162,1529
11:00AM - 11:59AM,130,315,308,301,349,257,161,1821
12:00PM - 12:59PM,145,285,286,255,309,260,188,1728
1:00PM - 1:59PM,93,375,400,328,360,238,253,2047
2:00PM - 2:59PM,169,268,302,271,282,311,204,1807
3:00PM - 3:59PM,152,374,364,301,289,316,223,2019
4:00PM - 4:59PM,213,373,418,333,316,371,156,2180
5:00PM - 5:59PM,264,472,495,410,387,295,148,2471
6:00PM - 6:59PM,217,414,500,458,370,209,105,2273
7:00PM - 7:59PM,173,520,431,405,317,171,105,2122
8:00PM - 8:59PM,143,361,382,354,264,121,157,1782
9:00PM - 9:59PM,157,313,257,216,205,129,115,1392
10:00PM - 10:59PM,59,138,147,124,93,77,70,708
11:00PM - 11:59PM,15,24,15,19,17,19,14,123
Totals:,2024,5361,5292,4811,4456,3260,2061,27265
"Mon, Feb 17 2025 10:27A",,,,,,,,Page: 1/1
