Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 1, 2015 12:00 AM to Sat, Feb 7, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,6,2,0,0,0,8
6:00AM - 6:59AM,0,250,178,170,213,98,0,909
7:00AM - 7:59AM,0,154,124,133,90,81,0,582
8:00AM - 8:59AM,0,244,173,234,172,106,0,929
9:00AM - 9:59AM,0,274,299,311,250,167,0,1301
10:00AM - 10:59AM,153,270,295,280,237,222,238,1695
11:00AM - 11:59AM,182,378,180,295,365,327,211,1938
12:00PM - 12:59PM,211,340,312,359,286,274,182,1964
1:00PM - 1:59PM,187,357,340,386,316,217,218,2021
2:00PM - 2:59PM,112,321,300,338,276,285,271,1903
3:00PM - 3:59PM,106,378,396,393,364,361,273,2271
4:00PM - 4:59PM,116,404,460,381,451,474,320,2606
5:00PM - 5:59PM,108,495,604,475,548,417,303,2950
6:00PM - 6:59PM,117,535,525,529,510,327,261,2804
7:00PM - 7:59PM,235,510,510,340,482,237,169,2483
8:00PM - 8:59PM,185,444,443,441,354,152,133,2152
9:00PM - 9:59PM,130,318,297,327,212,133,117,1534
10:00PM - 10:59PM,72,180,184,191,146,98,63,934
11:00PM - 11:59PM,15,17,28,29,31,13,11,144
Totals:,1929,5869,5654,5614,5303,3989,2770,31128
"Mon, Feb 17 2025 10:06A",,,,,,,,Page: 1/1
