Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 22, 2015 12:00 AM to Sat, Mar 28, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
8:00AM - 8:59AM,0,0,2,0,0,0,0,2
9:00AM - 9:59AM,0,1,1,0,0,0,0,2
10:00AM - 10:59AM,0,81,121,81,80,76,0,439
11:00AM - 11:59AM,0,96,95,101,61,84,0,437
12:00PM - 12:59PM,0,105,87,76,85,87,0,440
1:00PM - 1:59PM,0,92,62,54,50,57,0,315
2:00PM - 2:59PM,0,103,88,75,64,57,0,387
3:00PM - 3:59PM,0,104,81,98,88,103,0,474
4:00PM - 4:59PM,0,149,137,133,98,94,1,612
5:00PM - 5:59PM,0,143,152,125,103,122,0,645
6:00PM - 6:59PM,0,127,136,116,97,101,0,577
7:00PM - 7:59PM,0,23,32,36,24,20,0,135
Totals:,0,1024,994,895,750,801,1,4465
"Mon, Feb 17 2025 10:15A",,,,,,,,Page: 1/1
