Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 13, 2015 12:00 AM to Sat, Sep 19, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
7:00AM - 7:59AM,0,0,0,0,1,0,0,1
9:00AM - 9:59AM,0,12,3,0,4,0,0,19
10:00AM - 10:59AM,0,104,113,101,84,118,0,520
11:00AM - 11:59AM,0,93,117,102,122,132,0,566
12:00PM - 12:59PM,0,98,96,111,92,96,0,493
1:00PM - 1:59PM,0,101,71,85,77,121,0,455
2:00PM - 2:59PM,0,83,100,92,88,93,0,456
3:00PM - 3:59PM,0,91,109,117,89,114,0,520
4:00PM - 4:59PM,0,120,109,107,120,115,0,571
5:00PM - 5:59PM,0,143,137,136,118,100,0,634
6:00PM - 6:59PM,0,130,95,105,109,87,0,526
7:00PM - 7:59PM,0,70,60,54,55,33,0,272
8:00PM - 8:59PM,0,40,39,37,34,1,0,151
9:00PM - 9:59PM,0,8,10,6,6,0,0,30
Totals:,0,1093,1059,1053,999,1010,0,5214
"Mon, Feb 17 2025 10:15A",,,,,,,,Page: 1/1
