Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 4, 2015 12:00 AM to Sat, Oct 10, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,155,97,242,73,68,0,635
7:00AM - 7:59AM,0,129,84,122,73,64,0,472
8:00AM - 8:59AM,0,265,234,263,237,107,0,1106
9:00AM - 9:59AM,0,402,382,373,352,153,0,1662
10:00AM - 10:59AM,119,355,299,309,288,149,237,1756
11:00AM - 11:59AM,144,389,369,335,360,275,111,1983
12:00PM - 12:59PM,137,333,310,293,295,205,68,1641
1:00PM - 1:59PM,119,417,415,384,413,231,76,2055
2:00PM - 2:59PM,146,307,326,314,286,263,70,1712
3:00PM - 3:59PM,188,376,379,312,348,358,102,2063
4:00PM - 4:59PM,246,404,399,367,384,402,96,2298
5:00PM - 5:59PM,219,482,445,378,444,380,61,2409
6:00PM - 6:59PM,213,545,529,411,379,235,135,2447
7:00PM - 7:59PM,278,460,456,394,338,173,93,2192
8:00PM - 8:59PM,182,423,352,351,237,144,92,1781
9:00PM - 9:59PM,120,251,236,168,171,82,69,1097
10:00PM - 10:59PM,65,86,93,106,95,44,47,536
11:00PM - 11:59PM,6,14,10,22,16,6,6,80
Totals:,2182,5793,5415,5144,4789,3339,1263,27925
"Mon, Feb 17 2025 10:20A",,,,,,,,Page: 1/1
