Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 1, 2015 12:00 AM to Sat, Nov 7, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,117,160,102,105,58,0,542
7:00AM - 7:59AM,0,110,81,106,62,60,0,419
8:00AM - 8:59AM,0,242,203,243,172,106,0,966
9:00AM - 9:59AM,11,360,372,345,313,167,0,1568
10:00AM - 10:59AM,110,324,284,315,260,175,229,1697
11:00AM - 11:59AM,102,351,341,306,306,285,147,1838
12:00PM - 12:59PM,116,276,293,283,310,261,174,1713
1:00PM - 1:59PM,106,372,369,315,358,244,227,1991
2:00PM - 2:59PM,137,256,284,299,297,247,163,1683
3:00PM - 3:59PM,136,344,376,319,297,286,143,1901
4:00PM - 4:59PM,215,355,387,332,424,371,149,2233
5:00PM - 5:59PM,228,467,550,449,451,270,99,2514
6:00PM - 6:59PM,221,416,431,506,358,245,83,2260
7:00PM - 7:59PM,219,375,432,397,406,158,66,2053
8:00PM - 8:59PM,125,350,319,355,286,150,51,1636
9:00PM - 9:59PM,103,289,240,238,167,117,38,1192
10:00PM - 10:59PM,61,161,112,136,110,55,36,671
11:00PM - 11:59PM,12,25,18,19,15,17,8,114
Totals:,1902,5190,5252,5065,4697,3273,1613,26992
"Mon, Feb 17 2025 10:25A",,,,,,,,Page: 1/1
