Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 11, 2015 12:00 AM to Sat, Oct 17, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,164,75,162,70,75,0,546
7:00AM - 7:59AM,0,130,88,117,65,76,0,476
8:00AM - 8:59AM,0,287,246,275,212,89,0,1109
9:00AM - 9:59AM,0,356,383,350,319,204,0,1612
10:00AM - 10:59AM,137,317,319,329,274,174,162,1712
11:00AM - 11:59AM,116,376,374,314,355,235,153,1923
12:00PM - 12:59PM,124,293,280,285,260,189,147,1578
1:00PM - 1:59PM,143,407,438,347,407,195,159,2096
2:00PM - 2:59PM,159,302,316,258,288,268,140,1731
3:00PM - 3:59PM,181,392,425,310,320,287,179,2094
4:00PM - 4:59PM,267,445,461,350,430,362,221,2536
5:00PM - 5:59PM,246,441,483,477,425,351,180,2603
6:00PM - 6:59PM,257,527,512,473,461,285,154,2669
7:00PM - 7:59PM,226,560,483,421,387,217,111,2405
8:00PM - 8:59PM,177,411,462,335,278,180,74,1917
9:00PM - 9:59PM,127,274,315,176,221,132,83,1328
10:00PM - 10:59PM,71,124,102,134,98,75,50,654
11:00PM - 11:59PM,6,21,10,37,35,13,13,135
Totals:,2237,5827,5772,5150,4905,3407,1826,29124
"Mon, Feb 17 2025 10:21A",,,,,,,,Page: 1/1
