Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 27, 2015 12:00 AM to Sat, Oct 3, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,2,0,0,1,0,3
6:00AM - 6:59AM,0,155,100,139,68,86,0,548
7:00AM - 7:59AM,0,157,96,151,97,72,0,573
8:00AM - 8:59AM,0,397,314,338,274,115,0,1438
9:00AM - 9:59AM,0,564,511,427,391,162,0,2055
10:00AM - 10:59AM,263,462,415,397,330,207,191,2265
11:00AM - 11:59AM,150,433,502,415,526,328,202,2556
12:00PM - 12:59PM,103,381,411,343,333,286,180,2037
1:00PM - 1:59PM,171,506,551,434,469,302,216,2649
2:00PM - 2:59PM,237,395,386,306,288,357,225,2194
3:00PM - 3:59PM,181,484,515,343,352,318,237,2430
4:00PM - 4:59PM,317,509,475,342,432,384,216,2675
5:00PM - 5:59PM,302,617,647,413,442,329,177,2927
6:00PM - 6:59PM,229,582,609,522,388,264,126,2720
7:00PM - 7:59PM,300,602,403,491,388,150,107,2441
8:00PM - 8:59PM,228,424,416,395,311,116,95,1985
9:00PM - 9:59PM,143,251,245,195,151,74,64,1123
10:00PM - 10:59PM,29,82,64,107,72,49,42,445
11:00PM - 11:59PM,8,8,10,4,11,30,11,82
Totals:,2661,7009,6672,5762,5323,3630,2089,33146
"Mon, Feb 17 2025 10:18A",,,,,,,,Page: 1/1
