Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 17, 2015 12:00 AM to Sat, May 23, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,114,100,104,78,35,0,431
7:00AM - 7:59AM,0,102,84,102,78,57,0,423
8:00AM - 8:59AM,0,166,196,199,187,101,0,849
9:00AM - 9:59AM,0,349,313,325,250,118,0,1355
10:00AM - 10:59AM,119,289,281,304,223,163,108,1487
11:00AM - 11:59AM,98,359,362,338,326,199,102,1784
12:00PM - 12:59PM,110,325,376,333,284,203,122,1753
1:00PM - 1:59PM,129,397,437,368,393,163,137,2024
2:00PM - 2:59PM,132,271,323,285,278,205,151,1645
3:00PM - 3:59PM,182,338,393,303,330,257,191,1994
4:00PM - 4:59PM,220,418,402,393,417,241,169,2260
5:00PM - 5:59PM,284,482,474,396,405,261,138,2440
6:00PM - 6:59PM,229,428,352,432,306,237,130,2114
7:00PM - 7:59PM,181,464,352,389,293,187,101,1967
8:00PM - 8:59PM,194,366,283,320,217,125,68,1573
9:00PM - 9:59PM,133,249,287,190,252,114,94,1319
10:00PM - 10:59PM,92,182,155,177,119,85,55,865
11:00PM - 11:59PM,21,29,21,18,39,26,23,177
Totals:,2124,5328,5191,4976,4475,2777,1589,26460
"Mon, Feb 17 2025 10:26A",,,,,,,,Page: 1/1
