Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 23, 2015 12:00 AM to Sat, Aug 29, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
8:00AM - 8:59AM,0,0,0,0,3,0,0,3
9:00AM - 9:59AM,0,0,0,0,2,0,0,2
10:00AM - 10:59AM,0,0,0,0,3,0,0,3
11:00AM - 11:59AM,0,0,0,0,3,0,0,3
2:00PM - 2:59PM,0,0,0,0,1,11,0,12
3:00PM - 3:59PM,0,0,0,0,2,13,0,15
4:00PM - 4:59PM,0,0,0,0,2,0,0,2
5:00PM - 5:59PM,0,2,0,0,1,0,0,3
Totals:,0,2,0,0,17,24,0,43
"Mon, Feb 17 2025 10:12A",,,,,,,,Page: 1/1
