Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 2, 2015 12:00 AM to Sat, Aug 8, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,54,32,37,20,21,0,164
7:00AM - 7:59AM,0,40,37,41,31,21,0,170
8:00AM - 8:59AM,0,42,65,63,59,44,0,273
9:00AM - 9:59AM,0,71,61,75,52,64,0,323
10:00AM - 10:59AM,0,64,74,56,64,87,1,346
11:00AM - 11:59AM,8,133,123,130,99,114,0,607
12:00PM - 12:59PM,84,143,131,133,113,129,99,832
1:00PM - 1:59PM,57,105,92,101,78,69,57,559
2:00PM - 2:59PM,77,116,104,79,111,75,88,650
3:00PM - 3:59PM,88,143,135,136,117,99,54,772
4:00PM - 4:59PM,86,191,226,192,191,143,94,1123
5:00PM - 5:59PM,98,284,278,257,194,147,80,1338
6:00PM - 6:59PM,74,219,207,195,152,109,75,1031
7:00PM - 7:59PM,24,37,48,54,45,33,18,259
Totals:,596,1642,1613,1549,1326,1155,566,8447
"Mon, Feb 17 2025 10:09A",,,,,,,,Page: 1/1
