Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 24, 2015 12:00 AM to Sat, May 30, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,2,0,0,0,2
6:00AM - 6:59AM,0,0,100,146,112,48,0,406
7:00AM - 7:59AM,0,0,54,103,72,57,0,286
8:00AM - 8:59AM,0,0,173,192,181,97,8,651
9:00AM - 9:59AM,0,0,239,322,242,183,1,987
10:00AM - 10:59AM,112,152,229,270,234,220,149,1366
11:00AM - 11:59AM,91,135,354,356,406,275,151,1768
12:00PM - 12:59PM,95,148,315,280,328,269,173,1608
1:00PM - 1:59PM,109,152,413,381,421,190,141,1807
2:00PM - 2:59PM,139,150,286,249,250,239,175,1488
3:00PM - 3:59PM,149,208,357,288,337,271,176,1786
4:00PM - 4:59PM,158,231,320,401,338,278,219,1945
5:00PM - 5:59PM,167,199,361,334,349,218,142,1770
6:00PM - 6:59PM,160,252,315,405,306,256,147,1841
7:00PM - 7:59PM,104,130,326,377,264,166,125,1492
8:00PM - 8:59PM,124,2,373,323,207,192,121,1342
9:00PM - 9:59PM,124,0,268,297,230,120,93,1132
10:00PM - 10:59PM,89,0,164,194,146,99,90,782
11:00PM - 11:59PM,11,0,28,37,24,15,10,125
Totals:,1632,1759,4675,4957,4447,3193,1921,22584
"Mon, Feb 17 2025 10:27A",,,,,,,,Page: 1/1
