Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 25, 2015 12:00 AM to Sat, Jan 31, 2015 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,5,1,0,6
6:00AM - 6:59AM,0,205,148,188,203,96,0,840
7:00AM - 7:59AM,0,147,144,137,115,74,0,617
8:00AM - 8:59AM,0,254,213,262,154,102,0,985
9:00AM - 9:59AM,1,314,305,315,264,212,2,1413
10:00AM - 10:59AM,171,275,290,288,243,243,242,1752
11:00AM - 11:59AM,176,414,390,345,359,297,170,2151
12:00PM - 12:59PM,168,394,300,351,290,319,181,2003
1:00PM - 1:59PM,167,419,312,393,327,236,189,2043
2:00PM - 2:59PM,167,382,276,333,248,287,214,1907
3:00PM - 3:59PM,199,344,373,361,390,365,279,2311
4:00PM - 4:59PM,231,427,400,417,394,420,266,2555
5:00PM - 5:59PM,259,521,555,508,613,391,317,3164
6:00PM - 6:59PM,243,500,513,493,511,273,277,2810
7:00PM - 7:59PM,244,455,428,425,459,220,201,2432
8:00PM - 8:59PM,206,390,361,433,401,141,131,2063
9:00PM - 9:59PM,144,249,266,252,229,129,93,1362
10:00PM - 10:59PM,88,144,197,161,176,82,66,914
11:00PM - 11:59PM,11,25,24,29,25,18,12,144
Totals:,2475,5859,5495,5691,5406,3906,2640,31472
"Mon, Feb 17 2025 10:04A",,,,,,,,Page: 1/1
