Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 16, 2020 12:00 AM to Sat, Feb 22, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,2,5,1,1,0,0,9
6:00AM - 6:59AM,0,170,162,173,142,90,0,737
7:00AM - 7:59AM,0,132,119,136,91,78,0,556
8:00AM - 8:59AM,0,222,244,267,225,119,0,1077
9:00AM - 9:59AM,1,302,334,353,302,145,0,1437
10:00AM - 10:59AM,220,277,286,281,248,226,234,1772
11:00AM - 11:59AM,153,399,451,405,367,267,128,2170
12:00PM - 12:59PM,156,326,276,286,252,198,166,1660
1:00PM - 1:59PM,207,337,352,330,314,211,195,1946
2:00PM - 2:59PM,200,340,260,263,287,262,165,1777
3:00PM - 3:59PM,242,297,431,245,323,220,178,1936
4:00PM - 4:59PM,228,359,389,309,354,289,167,2095
5:00PM - 5:59PM,298,624,484,492,426,242,164,2730
6:00PM - 6:59PM,229,510,551,561,460,200,106,2617
7:00PM - 7:59PM,141,341,473,447,339,113,76,1930
8:00PM - 8:59PM,159,332,300,362,286,88,48,1575
9:00PM - 9:59PM,89,220,232,201,159,64,57,1022
10:00PM - 10:59PM,58,106,113,90,78,36,58,539
11:00PM - 11:59PM,4,15,11,24,16,5,10,85
Totals:,2385,5311,5473,5226,4670,2853,1752,27670
"Wed, Feb 26 2025 3:29P",,,,,,,,Page: 1/1
