Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 27, 2020 12:00 AM to Sat, Oct 3, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,44,70,72,68,51,0,305
7:00AM - 7:59AM,0,29,68,50,61,49,0,257
8:00AM - 8:59AM,0,56,96,115,65,70,0,402
9:00AM - 9:59AM,0,106,167,140,139,110,0,662
10:00AM - 10:59AM,168,163,155,143,161,114,162,1066
11:00AM - 11:59AM,102,255,115,89,106,95,140,902
12:00PM - 12:59PM,123,203,176,178,135,133,112,1060
1:00PM - 1:59PM,115,149,90,130,85,116,83,768
2:00PM - 2:59PM,106,195,155,156,146,179,155,1092
3:00PM - 3:59PM,102,194,183,166,129,202,118,1094
4:00PM - 4:59PM,129,197,284,219,195,156,124,1304
5:00PM - 5:59PM,57,132,176,163,153,93,40,814
6:00PM - 6:59PM,0,104,178,197,192,87,0,758
7:00PM - 7:59PM,0,41,30,39,34,22,0,166
Totals:,902,1868,1943,1857,1669,1477,934,10650
"Wed, Feb 26 2025 3:38P",,,,,,,,Page: 1/1
