Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 1, 2020 12:00 AM to Sat, Mar 7, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,3,1,1,0,0,6
6:00AM - 6:59AM,0,149,160,127,198,73,0,707
7:00AM - 7:59AM,0,123,88,139,110,85,0,545
8:00AM - 8:59AM,0,205,233,218,248,141,0,1045
9:00AM - 9:59AM,4,284,315,302,322,166,0,1393
10:00AM - 10:59AM,171,302,283,275,264,178,296,1769
11:00AM - 11:59AM,166,390,396,405,364,269,243,2233
12:00PM - 12:59PM,180,324,307,303,255,238,190,1797
1:00PM - 1:59PM,192,338,371,365,354,207,237,2064
2:00PM - 2:59PM,246,268,254,266,242,317,218,1811
3:00PM - 3:59PM,277,275,363,270,338,232,278,2033
4:00PM - 4:59PM,228,324,402,337,302,329,223,2145
5:00PM - 5:59PM,268,465,403,406,386,271,161,2360
6:00PM - 6:59PM,173,589,504,560,412,197,114,2549
7:00PM - 7:59PM,155,463,455,408,248,161,85,1975
8:00PM - 8:59PM,120,352,300,319,205,82,60,1438
9:00PM - 9:59PM,109,225,219,240,201,47,57,1098
10:00PM - 10:59PM,57,106,92,76,58,62,42,493
11:00PM - 11:59PM,8,20,8,12,22,9,8,87
Totals:,2354,5203,5156,5029,4530,3064,2212,27548
"Wed, Feb 26 2025 3:30P",,,,,,,,Page: 1/1
