Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 23, 2020 12:00 AM to Sat, Feb 29, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,0,4,2,1,0,11
6:00AM - 6:59AM,0,234,131,191,147,80,0,783
7:00AM - 7:59AM,0,120,94,120,121,62,0,517
8:00AM - 8:59AM,0,202,251,219,254,138,0,1064
9:00AM - 9:59AM,0,320,314,305,312,137,1,1389
10:00AM - 10:59AM,233,304,266,316,255,216,270,1860
11:00AM - 11:59AM,152,396,396,411,380,258,152,2145
12:00PM - 12:59PM,151,315,310,319,275,206,160,1736
1:00PM - 1:59PM,213,349,322,356,322,207,198,1967
2:00PM - 2:59PM,181,277,249,289,278,230,199,1703
3:00PM - 3:59PM,282,291,411,270,318,238,242,2052
4:00PM - 4:59PM,258,343,392,374,326,274,180,2147
5:00PM - 5:59PM,355,490,464,573,380,232,171,2665
6:00PM - 6:59PM,259,577,397,575,393,167,162,2530
7:00PM - 7:59PM,168,427,406,437,243,136,128,1945
8:00PM - 8:59PM,136,317,182,345,219,91,85,1375
9:00PM - 9:59PM,85,225,160,222,149,77,67,985
10:00PM - 10:59PM,83,94,97,93,91,50,41,549
11:00PM - 11:59PM,12,14,18,16,13,9,6,88
Totals:,2568,5299,4860,5435,4478,2809,2062,27511
"Wed, Feb 26 2025 3:30P",,,,,,,,Page: 1/1
