Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 5, 2020 12:00 AM to Sat, Jan 11, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,2,2,7,0,2,0,13
6:00AM - 6:59AM,0,271,155,254,196,92,0,968
7:00AM - 7:59AM,0,207,129,177,158,81,0,752
8:00AM - 8:59AM,0,275,351,313,305,153,0,1397
9:00AM - 9:59AM,0,398,412,373,380,162,1,1726
10:00AM - 10:59AM,0,391,344,383,310,243,283,1954
11:00AM - 11:59AM,0,463,483,477,433,339,253,2448
12:00PM - 12:59PM,0,411,336,394,264,295,213,1913
1:00PM - 1:59PM,0,436,424,465,406,229,212,2172
2:00PM - 2:59PM,8,358,310,341,303,310,243,1873
3:00PM - 3:59PM,1,317,429,339,387,368,259,2100
4:00PM - 4:59PM,0,456,400,368,337,469,285,2315
5:00PM - 5:59PM,0,540,517,607,392,372,205,2633
6:00PM - 6:59PM,634,626,591,608,385,238,124,3206
7:00PM - 7:59PM,161,433,506,400,261,163,83,2007
8:00PM - 8:59PM,119,309,243,262,204,93,68,1298
9:00PM - 9:59PM,68,160,177,152,127,77,48,809
10:00PM - 10:59PM,18,64,62,65,65,33,46,353
11:00PM - 11:59PM,4,2,3,7,7,13,1,37
Totals:,1013,6119,5874,5992,4920,3732,2324,29974
"Wed, Feb 26 2025 3:24P",,,,,,,,Page: 1/1
