Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 1, 2020 12:00 AM to Sat, Nov 7, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,64,77,56,63,56,0,316
7:00AM - 7:59AM,0,61,59,64,68,48,0,300
8:00AM - 8:59AM,0,63,115,75,66,82,0,401
9:00AM - 9:59AM,0,128,175,95,118,84,0,600
10:00AM - 10:59AM,56,123,192,122,167,112,154,926
11:00AM - 11:59AM,49,126,120,92,91,94,113,685
12:00PM - 12:59PM,48,153,151,132,115,129,105,833
1:00PM - 1:59PM,45,113,93,137,85,103,80,656
2:00PM - 2:59PM,83,155,140,134,122,169,120,923
3:00PM - 3:59PM,94,173,188,132,153,165,58,963
4:00PM - 4:59PM,112,214,243,167,223,158,66,1183
5:00PM - 5:59PM,48,182,137,179,166,139,19,870
6:00PM - 6:59PM,0,173,137,167,200,118,0,795
7:00PM - 7:59PM,0,29,17,53,32,17,0,148
Totals:,535,1757,1844,1605,1669,1474,715,9599
"Wed, Feb 26 2025 3:42P",,,,,,,,Page: 1/1
