Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 19, 2020 12:00 AM to Sat, Jan 25, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,0,142,185,171,89,0,587
7:00AM - 7:59AM,0,0,123,160,103,87,0,473
8:00AM - 8:59AM,0,0,318,271,276,156,0,1021
9:00AM - 9:59AM,1,8,330,364,340,161,0,1204
10:00AM - 10:59AM,168,225,277,294,262,247,286,1759
11:00AM - 11:59AM,117,230,449,439,401,286,181,2103
12:00PM - 12:59PM,129,202,240,339,258,275,151,1594
1:00PM - 1:59PM,124,187,382,384,393,263,189,1922
2:00PM - 2:59PM,120,217,278,297,261,363,217,1753
3:00PM - 3:59PM,173,278,483,346,395,356,217,2248
4:00PM - 4:59PM,149,347,434,422,394,438,247,2431
5:00PM - 5:59PM,164,396,577,658,549,343,195,2882
6:00PM - 6:59PM,208,257,632,598,559,232,190,2676
7:00PM - 7:59PM,138,123,604,508,306,131,93,1903
8:00PM - 8:59PM,84,0,349,376,203,72,106,1190
9:00PM - 9:59PM,75,0,205,259,174,70,58,841
10:00PM - 10:59PM,59,0,106,79,72,51,54,421
11:00PM - 11:59PM,9,0,15,8,24,8,7,71
Totals:,1718,2470,5944,5987,5141,3629,2191,27080
"Wed, Feb 26 2025 3:26P",,,,,,,,Page: 1/1
