Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 20, 2020 12:00 AM to Sat, Sep 26, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,7,1,0,0,7,1,16
10:00AM - 10:59AM,0,163,125,169,147,170,194,968
11:00AM - 11:59AM,0,91,85,118,128,145,130,697
12:00PM - 12:59PM,0,64,111,97,111,115,157,655
1:00PM - 1:59PM,0,68,80,102,132,130,127,639
2:00PM - 2:59PM,0,76,107,79,122,130,133,647
3:00PM - 3:59PM,0,92,85,106,113,108,117,621
4:00PM - 4:59PM,0,81,81,97,128,114,125,626
5:00PM - 5:59PM,0,53,74,84,93,89,49,442
6:00PM - 6:59PM,0,35,77,59,67,46,0,284
7:00PM - 7:59PM,0,13,18,20,22,12,0,85
Totals:,0,743,844,931,1063,1066,1033,5680
"Wed, Feb 26 2025 3:38P",,,,,,,,Page: 1/1
