Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 15, 2020 12:00 AM to Sat, Mar 21, 2020 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,31,22,0,0,0,0,53
7:00AM - 7:59AM,0,17,16,0,0,0,0,33
8:00AM - 8:59AM,0,32,24,0,0,0,0,56
9:00AM - 9:59AM,1,56,38,0,0,0,0,95
10:00AM - 10:59AM,89,60,54,0,0,0,0,203
11:00AM - 11:59AM,83,96,51,0,0,0,0,230
12:00PM - 12:59PM,92,104,86,0,0,0,0,282
1:00PM - 1:59PM,98,80,93,0,0,0,0,271
2:00PM - 2:59PM,123,119,91,0,0,0,0,333
3:00PM - 3:59PM,124,103,54,0,0,0,0,281
4:00PM - 4:59PM,127,146,70,0,0,0,0,343
5:00PM - 5:59PM,114,123,94,0,0,0,0,331
6:00PM - 6:59PM,135,114,76,0,0,0,0,325
7:00PM - 7:59PM,39,37,25,0,0,0,0,101
Totals:,1025,1118,794,0,0,0,0,2937
"Wed, Feb 26 2025 3:32P",,,,,,,,Page: 1/1
