Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jun 12, 2017 12:00 AM to Sun, Jun 18, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,0,2,0,0,0,3
7:00AM - 7:59AM,0,1,4,1,0,0,0,6
8:00AM - 8:59AM,0,0,1,1,0,0,0,2
9:00AM - 9:59AM,0,1,2,0,0,0,0,3
10:00AM - 10:59AM,0,0,1,1,1,1,4,8
11:00AM - 11:59AM,0,0,1,0,2,0,0,3
12:00PM - 12:59PM,0,0,0,0,0,1,0,1
1:00PM - 1:59PM,0,1,1,2,3,0,0,7
2:00PM - 2:59PM,0,0,1,0,0,0,0,1
3:00PM - 3:59PM,0,0,0,1,1,0,1,3
4:00PM - 4:59PM,0,2,1,0,1,0,0,4
5:00PM - 5:59PM,1,1,2,1,0,0,0,5
6:00PM - 6:59PM,1,0,0,1,0,1,0,3
Membership Totals:,2,7,14,10,8,3,5,49
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,4,2,3,0,0,0,9
7:00AM - 7:59AM,0,1,1,1,0,0,0,3
8:00AM - 8:59AM,0,0,0,1,0,0,0,1
9:00AM - 9:59AM,0,1,0,3,0,0,0,4
10:00AM - 10:59AM,3,4,5,5,7,2,1,27
11:00AM - 11:59AM,0,3,2,2,0,5,4,16
12:00PM - 12:59PM,1,1,3,0,0,0,1,6
1:00PM - 1:59PM,1,0,2,2,1,0,2,8
2:00PM - 2:59PM,2,1,1,1,2,1,3,11
3:00PM - 3:59PM,3,2,2,4,0,1,2,14
4:00PM - 4:59PM,3,1,4,2,1,6,2,19
5:00PM - 5:59PM,2,3,6,3,5,4,1,24
6:00PM - 6:59PM,0,3,4,4,4,3,1,19
7:00PM - 7:59PM,1,0,1,3,2,0,0,7
8:00PM - 8:59PM,0,3,4,1,0,0,0,8
9:00PM - 9:59PM,0,0,1,0,0,0,0,1
Membership Totals:,16,27,38,35,22,22,17,177
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,0,0,0,0,1
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,4,3,1,0,0,0,8
7:00AM - 7:59AM,0,2,2,3,0,0,0,7
8:00AM - 8:59AM,0,2,1,0,0,0,0,3
9:00AM - 9:59AM,0,0,1,1,0,0,0,2
10:00AM - 10:59AM,1,0,0,1,0,2,0,4
11:00AM - 11:59AM,1,4,2,3,0,4,1,15
12:00PM - 12:59PM,2,0,3,0,1,0,1,7
1:00PM - 1:59PM,2,2,0,0,1,0,2,7
2:00PM - 2:59PM,0,1,2,5,4,3,0,15
3:00PM - 3:59PM,2,2,3,1,2,0,1,11
4:00PM - 4:59PM,0,1,4,0,2,2,1,10
