Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Sep 18, 2017 12:00 AM to Sun, Sep 24, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
9:00AM - 9:59AM,0,0,0,0,1,4,0,5
10:00AM - 10:59AM,0,1,3,0,0,0,1,5
11:00AM - 11:59AM,0,0,0,1,0,0,0,1
12:00PM - 12:59PM,0,0,0,2,0,1,1,4
1:00PM - 1:59PM,0,0,0,0,1,1,0,2
3:00PM - 3:59PM,0,0,0,1,0,2,0,3
4:00PM - 4:59PM,0,0,2,0,1,4,0,7
5:00PM - 5:59PM,1,2,0,3,1,1,0,8
6:00PM - 6:59PM,1,0,0,0,0,2,0,3
10:00PM - 10:59PM,0,0,0,0,0,1,0,1
Membership Totals:,2,3,5,7,4,16,2,39
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,1,0,0,1
7:00AM - 7:59AM,0,0,0,0,0,1,0,1
9:00AM - 9:59AM,0,0,0,0,0,1,0,1
10:00AM - 10:59AM,4,4,2,6,2,2,3,23
11:00AM - 11:59AM,0,4,3,2,1,6,0,16
12:00PM - 12:59PM,0,4,3,3,0,2,2,14
1:00PM - 1:59PM,1,4,5,1,3,1,1,16
2:00PM - 2:59PM,0,2,0,3,3,0,2,10
3:00PM - 3:59PM,1,2,1,3,1,2,2,12
4:00PM - 4:59PM,1,1,1,2,3,0,2,10
5:00PM - 5:59PM,3,5,8,5,3,4,0,28
6:00PM - 6:59PM,1,10,4,6,6,0,0,27
7:00PM - 7:59PM,0,0,1,1,0,1,0,3
8:00PM - 8:59PM,0,0,0,0,0,1,1,2
9:00PM - 9:59PM,0,0,0,0,1,0,0,1
10:00PM - 10:59PM,1,0,0,0,0,1,0,2
11:00PM - 11:59PM,0,0,0,0,1,0,0,1
Membership Totals:,12,36,28,32,25,22,13,168
Membership Type: Community Members,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,0,0,0,3,3,0,6
7:00AM - 7:59AM,0,0,0,0,1,1,0,2
8:00AM - 8:59AM,0,0,0,0,1,1,0,2
10:00AM - 10:59AM,1,4,4,2,1,2,0,14
11:00AM - 11:59AM,1,5,1,1,2,1,2,13
12:00PM - 12:59PM,2,1,2,0,2,3,1,11
1:00PM - 1:59PM,4,3,3,1,1,3,3,18
2:00PM - 2:59PM,2,8,4,3,1,5,3,26
3:00PM - 3:59PM,3,0,3,0,4,0,2,12
4:00PM - 4:59PM,0,4,3,3,3,4,2,19
5:00PM - 5:59PM,2,4,1,8,6,0,1,22
6:00PM - 6:59PM,2,3,4,7,2,2,1,21
7:00PM - 7:59PM,3,0,0,4,0,2,1,10
8:00PM - 8:59PM,1,0,0,0,0,1,0,2
9:00PM - 9:59PM,0,0,0,0,2,1,2,5
